year,month,day,order,country,session_id,page_1_main_category,page_2_model,colour,location,model_photography,price,price_2,page,higher_than_average,main_category,click_position,n_clicks_observed,is_first_click,is_last_observed_click,running_high_price_count,running_high_price_share,running_unique_pages,running_unique_models,running_unique_categories,running_unique_colours,price_delta_from_prev,category_changed_from_prev,category_frequency,colour_frequency,model_frequency
2008,6,28,4,29,16630,2,B29,2,4,1,62,1,2,1,skirts,4,5,0,0,2,0.5,2,4,2,3,29.0,0,0.2640072529465095,0.17448171653067393,0.0023330311272287702
2008,6,28,5,29,16630,3,C8,2,3,2,48,1,1,1,blouses,5,5,0,1,3,0.6,2,5,3,3,-14.0,1,0.2042429737080689,0.17448171653067393,0.005705651254155334
2008,6,28,1,29,16631,1,A8,3,3,1,62,1,1,1,trousers,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.010262919310970082
2008,6,28,2,29,16631,4,P15,4,5,2,38,1,1,1,sale,2,2,0,1,2,1.0,1,2,2,2,-24.0,1,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,6,28,1,29,16632,1,A4,3,2,2,38,2,1,0,trousers,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,6,28,2,29,16632,1,A27,3,3,1,55,1,2,1,trousers,2,2,0,1,1,0.5,2,2,1,1,17.0,0,0.3564944091870656,0.21770927772741008,0.0022725899063161074
2008,6,28,1,29,16633,1,A1,8,1,1,28,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,6,28,1,24,16634,1,A4,3,2,2,38,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,6,28,1,29,16635,3,C5,11,2,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,2,29,16635,3,C6,6,2,1,33,2,1,0,blouses,2,5,0,0,1,0.5,1,2,1,2,-15.0,0,0.2042429737080689,0.09132668479903294,0.004726503475370202
2008,6,28,3,29,16635,3,C7,13,3,1,48,1,1,1,blouses,3,5,0,0,2,0.6666666666666666,1,3,1,3,15.0,0,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,6,28,4,29,16635,3,C15,6,5,1,33,2,1,0,blouses,4,5,0,0,2,0.5,1,4,1,3,-15.0,0,0.2042429737080689,0.09132668479903294,0.003155031731640979
2008,6,28,5,29,16635,3,C29,6,4,2,52,1,2,1,blouses,5,5,0,1,3,0.6,2,5,1,3,19.0,0,0.2042429737080689,0.09132668479903294,0.003819885161680266
2008,6,28,1,44,16636,3,C5,11,2,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,2,44,16636,3,C6,6,2,1,33,2,1,0,blouses,2,5,0,0,1,0.5,1,2,1,2,-15.0,0,0.2042429737080689,0.09132668479903294,0.004726503475370202
2008,6,28,3,44,16636,3,C17,14,6,1,48,1,1,1,blouses,3,5,0,0,2,0.6666666666666666,1,3,1,3,15.0,0,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,6,28,4,44,16636,3,C22,11,2,2,43,1,2,1,blouses,4,5,0,0,3,0.75,2,4,1,3,-5.0,0,0.2042429737080689,0.030740404956180113,0.0013176186158960412
2008,6,28,5,44,16636,3,C31,12,5,1,33,2,2,0,blouses,5,5,0,1,3,0.6,2,5,1,4,-10.0,0,0.2042429737080689,0.06035660320338471,0.0014989422786340285
2008,6,28,1,10,16637,3,C4,4,2,1,48,1,1,1,blouses,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.0923541855545482,0.005959504381988516
2008,6,28,2,10,16637,3,C5,11,2,1,48,1,1,1,blouses,2,2,0,1,2,1.0,1,2,1,2,0.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,1,29,16638,1,A11,3,4,1,62,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,6,28,2,29,16638,1,A2,3,1,1,43,2,1,0,trousers,2,5,0,0,1,0.5,1,2,1,1,-19.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,28,3,29,16638,1,A7,3,3,1,43,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.011193714113025083
2008,6,28,4,29,16638,1,A5,3,2,1,43,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,6,28,5,29,16638,1,A1,8,1,1,28,2,1,0,trousers,5,5,0,1,1,0.2,1,5,1,2,-15.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,6,28,1,29,16639,2,B1,4,1,1,57,1,1,1,skirts,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,28,2,29,16639,2,B1,4,1,1,57,1,1,1,skirts,2,2,0,1,2,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,28,1,29,16640,2,B4,10,2,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,28,2,29,16640,2,B3,12,1,1,52,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,2,0.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,6,28,3,29,16640,3,C5,11,2,1,48,1,1,1,blouses,3,5,0,0,3,1.0,1,3,2,3,-4.0,1,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,4,29,16640,3,C40,14,2,2,28,2,3,0,blouses,4,5,0,0,3,0.75,2,4,2,4,-20.0,0,0.2042429737080689,0.08348141432456936,0.004823209428830463
2008,6,28,5,29,16640,3,C36,14,6,1,43,1,2,1,blouses,5,5,0,1,4,0.8,3,5,2,4,15.0,0,0.2042429737080689,0.08348141432456936,0.002212148685403445
2008,6,28,1,29,16641,4,P16,7,6,1,33,2,1,0,sale,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,6,28,2,29,16641,4,P11,4,4,2,38,1,1,1,sale,2,5,0,0,1,0.5,1,2,1,2,5.0,0,0.175255364158356,0.0923541855545482,0.003300090661831369
2008,6,28,3,29,16641,4,P24,6,2,1,43,1,2,1,sale,3,5,0,0,2,0.6666666666666666,2,3,1,3,5.0,0,0.175255364158356,0.09132668479903294,0.00041100030220610456
2008,6,28,4,29,16641,4,P33,9,5,1,43,1,2,1,sale,4,5,0,0,3,0.75,2,4,1,4,0.0,0,0.175255364158356,0.07014808099123603,0.003650649743124811
2008,6,28,5,29,16641,4,P36,2,6,1,43,1,2,1,sale,5,5,0,1,4,0.8,2,5,1,5,0.0,0,0.175255364158356,0.17448171653067393,0.0018374131157449381
2008,6,28,1,29,16642,1,A42,6,2,1,28,2,3,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.09132668479903294,0.0033847083711090963
2008,6,28,2,29,16642,4,P13,4,5,1,38,1,1,1,sale,2,5,0,0,1,0.5,2,2,2,2,10.0,1,0.175255364158356,0.0923541855545482,0.00242973708068903
2008,6,28,3,29,16642,4,P6,2,2,1,43,1,1,1,sale,3,5,0,0,2,0.6666666666666666,2,3,2,3,5.0,0,0.175255364158356,0.17448171653067393,0.010311272287700212
2008,6,28,4,29,16642,4,P34,9,6,2,48,1,2,1,sale,4,5,0,0,3,0.75,3,4,2,4,5.0,0,0.175255364158356,0.07014808099123603,0.001414324569356301
2008,6,28,5,29,16642,4,P36,2,6,1,43,1,2,1,sale,5,5,0,1,4,0.8,3,5,2,4,-5.0,0,0.175255364158356,0.17448171653067393,0.0018374131157449381
2008,6,28,1,29,16643,2,B4,10,2,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,28,2,29,16643,1,A15,14,5,2,33,2,1,0,trousers,2,5,0,0,1,0.5,1,2,2,2,-19.0,1,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,6,28,3,29,16643,1,A15,14,5,2,33,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,2,2,2,0.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,6,28,4,29,16643,1,A20,2,1,2,38,2,2,0,trousers,4,5,0,0,1,0.25,2,3,2,3,5.0,0,0.3564944091870656,0.17448171653067393,0.0032154729525536415
2008,6,28,5,29,16643,1,A21,1,1,1,62,1,2,1,trousers,5,5,0,1,2,0.4,2,4,2,4,24.0,0,0.3564944091870656,0.0504925959504382,0.007809005741915987
2008,6,28,1,29,16644,1,A10,3,4,1,38,2,1,0,trousers,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.015061952251435478
2008,6,28,2,29,16644,2,B1,4,1,1,57,1,1,1,skirts,2,4,0,0,1,0.5,1,2,2,2,19.0,1,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,28,3,29,16644,2,B2,3,1,2,57,1,1,1,skirts,3,4,0,0,2,0.6666666666666666,1,3,2,2,0.0,0,0.2640072529465095,0.21770927772741008,0.008570565125415533
2008,6,28,4,29,16644,2,B10,2,4,1,67,1,1,1,skirts,4,4,0,1,3,0.75,1,4,2,3,10.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,28,1,29,16645,3,C14,9,5,1,23,2,1,0,blouses,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.007978241160471442
2008,6,28,2,29,16645,1,A2,3,1,1,43,2,1,0,trousers,2,3,0,0,0,0.0,1,2,2,2,20.0,1,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,28,3,29,16645,3,C14,9,5,1,23,2,1,0,blouses,3,3,0,1,0,0.0,1,2,2,2,-20.0,1,0.2042429737080689,0.07014808099123603,0.007978241160471442
2008,6,28,1,29,16646,2,B23,7,2,1,38,2,2,0,skirts,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,6,28,2,29,16646,3,C36,14,6,1,43,1,2,1,blouses,2,3,0,0,1,0.5,1,2,2,2,5.0,1,0.2042429737080689,0.08348141432456936,0.002212148685403445
2008,6,28,3,29,16646,1,A13,1,5,1,28,2,1,0,trousers,3,3,0,1,1,0.3333333333333333,2,3,3,3,-15.0,1,0.3564944091870656,0.0504925959504382,0.013127833182230281
2008,6,28,1,29,16647,1,A9,3,3,1,82,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,6,28,2,29,16647,1,A2,3,1,1,43,2,1,0,trousers,2,5,0,0,1,0.5,1,2,1,1,-39.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,28,3,29,16647,1,A10,3,4,1,38,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,1,-5.0,0,0.3564944091870656,0.21770927772741008,0.015061952251435478
2008,6,28,4,29,16647,1,A7,3,3,1,43,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,1,5.0,0,0.3564944091870656,0.21770927772741008,0.011193714113025083
2008,6,28,5,29,16647,2,B4,10,2,1,52,1,1,1,skirts,5,5,0,1,2,0.4,1,5,2,2,9.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,28,1,29,16648,4,P14,2,5,2,38,1,1,1,sale,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.17448171653067393,0.003892414626775461
2008,6,28,1,29,16649,4,P6,2,2,1,43,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.17448171653067393,0.010311272287700212
2008,6,28,2,29,16649,4,P36,2,6,1,43,1,2,1,sale,2,5,0,0,2,1.0,2,2,1,1,0.0,0,0.175255364158356,0.17448171653067393,0.0018374131157449381
2008,6,28,3,29,16649,4,P78,14,2,2,48,1,5,1,sale,3,5,0,0,3,1.0,3,3,1,2,5.0,0,0.175255364158356,0.08348141432456936,0.0011725596857056512
2008,6,28,4,29,16649,2,B13,12,5,2,62,1,1,1,skirts,4,5,0,0,4,1.0,3,4,2,3,14.0,1,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,6,28,5,29,16649,1,A4,3,2,2,38,2,1,0,trousers,5,5,0,1,4,0.8,3,5,3,4,-24.0,1,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,6,28,1,29,16650,2,B4,10,2,1,52,1,1,1,skirts,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,28,2,29,16650,1,A15,14,5,2,33,2,1,0,trousers,2,3,0,0,1,0.5,1,2,2,2,-19.0,1,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,6,28,3,29,16650,2,B17,6,6,2,38,2,1,0,skirts,3,3,0,1,1,0.3333333333333333,1,3,2,3,5.0,1,0.2640072529465095,0.09132668479903294,0.010818978543366576
2008,6,28,1,29,16651,3,C5,11,2,1,48,1,1,1,blouses,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,1,29,16652,2,B4,10,2,1,52,1,1,1,skirts,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,28,2,29,16652,2,B9,1,3,1,48,2,1,0,skirts,2,2,0,1,1,0.5,1,2,1,2,-4.0,0,0.2640072529465095,0.0504925959504382,0.005149592021758839
2008,6,28,1,29,16653,2,B16,12,6,1,52,1,1,1,skirts,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,6,28,2,29,16653,2,B4,10,2,1,52,1,1,1,skirts,2,4,0,0,2,1.0,1,2,1,2,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,28,3,29,16653,2,B32,6,5,1,38,2,2,0,skirts,3,4,0,0,2,0.6666666666666666,2,3,1,3,-14.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,6,28,4,29,16653,4,P82,6,4,2,48,1,5,1,sale,4,4,0,1,3,0.75,3,4,2,3,10.0,1,0.175255364158356,0.09132668479903294,0.0024418253248715623
2008,6,28,1,29,16654,2,B10,2,4,1,67,1,1,1,skirts,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,28,2,29,16654,2,B31,9,5,1,57,1,2,1,skirts,2,2,0,1,2,1.0,2,2,1,2,-10.0,0,0.2640072529465095,0.07014808099123603,0.008485947416137805
2008,6,28,1,46,16655,2,B15,9,5,1,38,2,1,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,28,2,46,16655,2,B10,2,4,1,67,1,1,1,skirts,2,5,0,0,1,0.5,1,2,1,2,29.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,28,3,46,16655,2,B28,9,4,1,38,2,2,0,skirts,3,5,0,0,1,0.3333333333333333,2,3,1,2,-29.0,0,0.2640072529465095,0.07014808099123603,0.0021154427319431852
2008,6,28,4,46,16655,2,B30,9,4,1,57,1,2,1,skirts,4,5,0,0,2,0.5,2,4,1,2,19.0,0,0.2640072529465095,0.07014808099123603,0.005306739196131762
2008,6,28,5,46,16655,2,B19,13,1,1,38,2,2,0,skirts,5,5,0,1,2,0.4,2,5,1,3,-19.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,6,28,1,29,16656,2,B1,4,1,1,57,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,28,2,29,16656,2,B2,3,1,2,57,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,2,0.0,0,0.2640072529465095,0.21770927772741008,0.008570565125415533
2008,6,28,3,29,16656,1,A5,3,2,1,43,2,1,0,trousers,3,5,0,0,2,0.6666666666666666,1,3,2,2,-14.0,1,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,6,28,4,29,16656,3,C5,11,2,1,48,1,1,1,blouses,4,5,0,0,3,0.75,1,4,3,3,5.0,1,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,5,29,16656,3,C29,6,4,2,52,1,2,1,blouses,5,5,0,1,4,0.8,2,5,3,4,4.0,0,0.2042429737080689,0.09132668479903294,0.003819885161680266
2008,6,28,1,44,16657,1,A3,3,1,1,72,1,1,1,trousers,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,6,28,2,44,16657,3,C1,4,1,2,28,2,1,0,blouses,2,2,0,1,1,0.5,1,2,2,2,-44.0,1,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,6,28,1,29,16658,2,B11,2,4,1,43,2,1,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,28,2,29,16658,2,B10,2,4,1,67,1,1,1,skirts,2,5,0,0,1,0.5,1,2,1,1,24.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,28,3,29,16658,2,B13,12,5,2,62,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,2,-5.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,6,28,4,29,16658,2,B32,6,5,1,38,2,2,0,skirts,4,5,0,0,2,0.5,2,4,1,3,-24.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,6,28,5,29,16658,2,B21,12,1,1,67,1,2,1,skirts,5,5,0,1,3,0.6,2,5,1,3,29.0,0,0.2640072529465095,0.06035660320338471,0.005838621940163192
2008,6,28,1,44,16659,3,C9,6,3,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.09132668479903294,0.005234209731036567
2008,6,28,2,44,16659,3,C25,2,3,1,33,2,2,0,blouses,2,5,0,0,1,0.5,2,2,1,2,-15.0,0,0.2042429737080689,0.17448171653067393,0.0020912662435781204
2008,6,28,3,44,16659,3,C35,9,6,1,50,1,2,1,blouses,3,5,0,0,2,0.6666666666666666,2,3,1,3,17.0,0,0.2042429737080689,0.07014808099123603,0.0038077969174977336
2008,6,28,4,44,16659,3,C57,5,1,2,33,2,4,0,blouses,4,5,0,0,2,0.5,3,4,1,4,-17.0,0,0.2042429737080689,0.0060441220912662436,0.0029616198247204594
2008,6,28,5,44,16659,4,P15,4,5,2,38,1,1,1,sale,5,5,0,1,3,0.6,3,5,2,5,5.0,1,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,6,28,1,29,16660,3,C35,9,6,1,50,1,2,1,blouses,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.0038077969174977336
2008,6,28,2,29,16660,3,C34,7,6,1,48,1,2,1,blouses,2,3,0,0,2,1.0,1,2,1,2,-2.0,0,0.2042429737080689,0.03696585071018434,0.003747355696585071
2008,6,28,3,29,16660,4,P17,2,6,2,38,1,1,1,sale,3,3,0,1,3,1.0,2,3,2,3,-10.0,1,0.175255364158356,0.17448171653067393,0.005016621335750982
2008,6,28,1,29,16661,1,A2,3,1,1,43,2,1,0,trousers,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,28,2,29,16661,1,A11,3,4,1,62,1,1,1,trousers,2,3,0,0,1,0.5,1,2,1,1,19.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,6,28,3,29,16661,1,A5,3,2,1,43,2,1,0,trousers,3,3,0,1,1,0.3333333333333333,1,3,1,1,-19.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,6,28,1,29,16662,3,C33,14,5,1,48,1,2,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.08348141432456936,0.003082502266545784
2008,6,28,2,29,16662,3,C21,14,1,1,57,1,2,1,blouses,2,5,0,0,2,1.0,1,2,1,1,9.0,0,0.2042429737080689,0.08348141432456936,0.004206708975521305
2008,6,28,3,29,16662,3,C34,7,6,1,48,1,2,1,blouses,3,5,0,0,3,1.0,1,3,1,2,-9.0,0,0.2042429737080689,0.03696585071018434,0.003747355696585071
2008,6,28,4,29,16662,3,C35,9,6,1,50,1,2,1,blouses,4,5,0,0,4,1.0,1,4,1,3,2.0,0,0.2042429737080689,0.07014808099123603,0.0038077969174977336
2008,6,28,5,29,16662,3,C36,14,6,1,43,1,2,1,blouses,5,5,0,1,5,1.0,1,5,1,3,-7.0,0,0.2042429737080689,0.08348141432456936,0.002212148685403445
2008,6,28,1,29,16663,3,C18,9,6,1,48,1,1,1,blouses,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.00413417951042611
2008,6,28,2,29,16663,1,A18,4,6,1,38,2,1,0,trousers,2,3,0,0,1,0.5,1,2,2,2,-10.0,1,0.3564944091870656,0.0923541855545482,0.006781504986400726
2008,6,28,3,29,16663,1,A10,3,4,1,38,2,1,0,trousers,3,3,0,1,1,0.3333333333333333,1,3,2,3,0.0,0,0.3564944091870656,0.21770927772741008,0.015061952251435478
2008,6,28,1,29,16664,1,A1,8,1,1,28,2,1,0,trousers,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,6,28,2,29,16664,1,A2,3,1,1,43,2,1,0,trousers,2,2,0,1,0,0.0,1,2,1,2,15.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,28,1,29,16665,2,B17,6,6,2,38,2,1,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.09132668479903294,0.010818978543366576
2008,6,28,2,29,16665,2,B10,2,4,1,67,1,1,1,skirts,2,5,0,0,1,0.5,1,2,1,2,29.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,28,3,29,16665,2,B11,2,4,1,43,2,1,0,skirts,3,5,0,0,1,0.3333333333333333,1,3,1,2,-24.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,28,4,29,16665,2,B12,2,4,1,38,2,1,0,skirts,4,5,0,0,1,0.25,1,4,1,2,-5.0,0,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,6,28,5,29,16665,2,B15,9,5,1,38,2,1,0,skirts,5,5,0,1,1,0.2,1,5,1,3,0.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,28,1,29,16666,2,B3,12,1,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,6,28,2,29,16666,2,B24,11,2,1,57,1,2,1,skirts,2,5,0,0,2,1.0,2,2,1,2,5.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,6,28,3,29,16666,2,B27,2,3,1,57,1,2,1,skirts,3,5,0,0,3,1.0,2,3,1,3,0.0,0,0.2640072529465095,0.17448171653067393,0.005717739498337866
2008,6,28,4,29,16666,3,C17,14,6,1,48,1,1,1,blouses,4,5,0,0,4,1.0,2,4,2,4,-9.0,1,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,6,28,5,29,16666,3,C42,7,2,1,28,2,3,0,blouses,5,5,0,1,4,0.8,3,5,2,5,-20.0,0,0.2042429737080689,0.03696585071018434,0.0018978543366576005
2008,6,28,1,29,16667,3,C5,11,2,1,48,1,1,1,blouses,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,2,29,16667,3,C44,14,3,1,55,1,3,1,blouses,2,3,0,0,2,1.0,2,2,1,2,7.0,0,0.2042429737080689,0.08348141432456936,0.0020187367784829254
2008,6,28,3,29,16667,1,A6,3,2,1,43,2,1,0,trousers,3,3,0,1,2,0.6666666666666666,2,3,2,3,-12.0,1,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,6,28,1,29,16668,2,B32,6,5,1,38,2,2,0,skirts,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,6,28,2,29,16668,1,A30,6,4,1,38,2,2,0,trousers,2,2,0,1,0,0.0,1,2,2,1,0.0,1,0.3564944091870656,0.09132668479903294,0.0036748262314898763
2008,6,28,1,29,16669,1,A16,1,6,1,33,2,1,0,trousers,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,6,28,2,29,16669,1,A1,8,1,1,28,2,1,0,trousers,2,3,0,0,0,0.0,1,2,1,2,-5.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,6,28,3,29,16669,3,C5,11,2,1,48,1,1,1,blouses,3,3,0,1,1,0.3333333333333333,1,3,2,3,20.0,1,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,28,1,29,16670,2,B1,4,1,1,57,1,1,1,skirts,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,28,1,29,16671,2,B1,4,1,1,57,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,28,2,29,16671,2,B12,2,4,1,38,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-19.0,0,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,6,28,3,29,16671,2,B13,12,5,2,62,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,3,24.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,6,28,4,29,16671,2,B16,12,6,1,52,1,1,1,skirts,4,5,0,0,3,0.75,1,4,1,3,-10.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,6,28,5,29,16671,4,P16,7,6,1,33,2,1,0,sale,5,5,0,1,3,0.6,1,5,2,4,-19.0,1,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,6,28,1,29,16672,1,A2,3,1,1,43,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,28,1,46,16673,3,C7,13,3,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,6,28,2,46,16673,1,A4,3,2,2,38,2,1,0,trousers,2,5,0,0,1,0.5,1,2,2,2,-10.0,1,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,6,28,3,46,16673,2,B6,2,2,1,52,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,3,3,14.0,1,0.2640072529465095,0.17448171653067393,0.00490782713810819
2008,6,28,4,46,16673,1,A5,3,2,1,43,2,1,0,trousers,4,5,0,0,2,0.5,1,4,3,3,-9.0,1,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,6,28,5,46,16673,1,A1,8,1,1,28,2,1,0,trousers,5,5,0,1,2,0.4,1,5,3,4,-15.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
