month,day,order,country,session ID,page 2 (clothing model),colour,location,model photography,price,page,main_category,higher_than_average
7,10,16,Poland,18575,P70,gray,6,profile,38,4,sale,1
7,10,17,Poland,18575,P77,green,2,en face,43,5,sale,1
7,10,18,Poland,18575,P82,gray,4,profile,48,5,sale,1
7,10,19,Poland,18575,P76,black,2,profile,43,5,sale,1
7,10,20,Poland,18575,P76,black,2,profile,43,5,sale,1
7,10,21,Poland,18575,B24,pink,2,en face,57,2,skirts,1
7,10,22,Poland,18575,B24,pink,2,en face,57,2,skirts,1
7,10,23,Poland,18575,P76,black,2,profile,43,5,sale,1
7,10,1,Poland,18576,A12,black,4,en face,38,1,trousers,0
7,10,2,Poland,18576,A8,blue,3,en face,62,1,trousers,1
7,10,3,Poland,18576,B2,blue,1,profile,57,1,skirts,1
7,10,4,Poland,18576,C56,gray,1,profile,57,4,blouses,1
7,10,1,Poland,18577,A5,blue,2,en face,43,1,trousers,0
7,10,2,Poland,18577,A9,blue,3,en face,82,1,trousers,1
7,10,3,Poland,18577,P20,green,1,en face,23,2,sale,0
7,10,4,Poland,18577,P49,white,5,en face,33,3,sale,0
7,10,5,Poland,18577,P42,gray,2,profile,28,3,sale,0
7,10,6,Poland,18577,P56,black,1,en face,33,4,sale,0
7,10,1,Poland,18578,A11,blue,4,en face,62,1,trousers,1
7,10,2,Poland,18578,A15,white,5,profile,33,1,trousers,0
7,10,3,Poland,18578,C7,violet,3,en face,48,1,blouses,1
7,10,1,Poland,18579,A1,navy blue,1,en face,28,1,trousers,0
7,10,2,Poland,18579,A13,beige,5,en face,28,1,trousers,0
7,10,3,Poland,18579,A18,brown,6,en face,38,1,trousers,0
7,10,4,Poland,18579,A15,white,5,profile,33,1,trousers,0
7,10,5,Poland,18579,A14,blue,5,en face,60,1,trousers,1
7,10,6,Poland,18579,C12,white,4,en face,43,1,blouses,1
7,10,7,Poland,18579,C11,green,4,en face,33,1,blouses,0
7,10,8,Poland,18579,C1,brown,1,profile,28,1,blouses,0
7,10,9,Poland,18579,C4,brown,2,en face,48,1,blouses,1
7,10,10,Poland,18579,C6,gray,2,en face,33,1,blouses,0
7,10,11,Poland,18579,P17,black,6,profile,38,1,sale,1
7,10,12,Poland,18579,A15,white,5,profile,33,1,trousers,0
7,10,13,Poland,18579,A12,black,4,en face,38,1,trousers,0
7,10,14,Poland,18579,A3,blue,1,en face,72,1,trousers,1
7,10,15,Poland,18579,A8,blue,3,en face,62,1,trousers,1
7,10,16,Poland,18579,P17,black,6,profile,38,1,sale,1
7,10,17,Poland,18579,B3,red,1,en face,52,1,skirts,1
7,10,18,Poland,18579,B13,red,5,profile,62,1,skirts,1
7,10,19,Poland,18579,B4,olive,2,en face,52,1,skirts,1
7,10,20,Poland,18579,B10,black,4,en face,67,1,skirts,1
7,10,21,Poland,18579,B6,black,2,en face,52,1,skirts,1
7,10,1,Poland,18580,A2,blue,1,en face,43,1,trousers,0
7,10,2,Poland,18580,A3,blue,1,en face,72,1,trousers,1
7,10,3,Poland,18580,C5,pink,2,en face,48,1,blouses,1
7,10,4,Poland,18580,C7,violet,3,en face,48,1,blouses,1
7,10,5,Poland,18580,C14,of many colors,5,en face,23,1,blouses,0
7,10,6,Poland,18580,C21,white,1,en face,57,2,blouses,1
7,10,7,Poland,18580,C25,black,3,en face,33,2,blouses,0
7,10,8,Poland,18580,C25,black,3,en face,33,2,blouses,0
7,10,9,Poland,18580,C30,black,4,profile,28,2,blouses,0
7,10,10,Poland,18580,C30,black,4,profile,28,2,blouses,0
7,10,11,Poland,18580,C35,of many colors,6,en face,50,2,blouses,1
7,10,12,Poland,18580,C40,white,2,profile,28,3,blouses,0
7,10,13,Poland,18580,C44,white,3,en face,55,3,blouses,1
7,10,14,Poland,18580,C50,of many colors,5,profile,20,3,blouses,0
7,10,15,Poland,18580,C53,white,6,en face,38,3,blouses,0
7,10,16,Poland,18580,C54,white,6,en face,57,3,blouses,1
7,10,17,Poland,18580,C55,violet,1,en face,48,4,blouses,1
7,10,18,Poland,18580,C56,gray,1,profile,57,4,blouses,1
7,10,19,Poland,18580,C58,white,2,profile,48,4,blouses,1
7,10,20,Poland,18580,C59,burgundy,2,profile,52,4,blouses,1
7,10,21,Poland,18580,P1,blue,1,en face,38,1,sale,1
7,10,22,Poland,18580,P4,brown,2,en face,38,1,sale,1
7,10,23,Poland,18580,P6,black,2,en face,43,1,sale,1
7,10,1,Poland,18581,A14,blue,5,en face,60,1,trousers,1
7,10,1,Poland,18582,A9,blue,3,en face,82,1,trousers,1
7,10,2,Poland,18582,A1,navy blue,1,en face,28,1,trousers,0
7,10,3,Poland,18582,A11,blue,4,en face,62,1,trousers,1
7,10,4,Poland,18582,A6,blue,2,en face,43,1,trousers,0
7,10,1,Poland,18583,A2,blue,1,en face,43,1,trousers,0
7,10,2,Poland,18583,A2,blue,1,en face,43,1,trousers,0
7,10,1,Poland,18584,C1,brown,1,profile,28,1,blouses,0
7,10,2,Poland,18584,C11,green,4,en face,33,1,blouses,0
7,10,3,Poland,18584,C17,white,6,en face,48,1,blouses,1
7,10,4,Poland,18584,C4,brown,2,en face,48,1,blouses,1
7,10,5,Poland,18584,C19,red,1,en face,48,2,blouses,1
7,10,6,Poland,18584,C24,red,2,en face,33,2,blouses,0
7,10,7,Poland,18584,C24,red,2,en face,33,2,blouses,0
7,10,8,Poland,18584,C26,white,3,en face,28,2,blouses,0
7,10,9,Poland,18584,C28,black,4,profile,48,2,blouses,1
7,10,10,Poland,18584,C29,gray,4,profile,52,2,blouses,1
7,10,11,Poland,18584,C30,black,4,profile,28,2,blouses,0
7,10,12,Poland,18584,C34,green,6,en face,48,2,blouses,1
7,10,13,Poland,18584,C35,of many colors,6,en face,50,2,blouses,1
7,10,14,Poland,18584,C36,white,6,en face,43,2,blouses,1
7,10,15,Poland,18584,C38,violet,1,en face,38,3,blouses,0
7,10,16,Poland,18584,C41,violet,2,en face,28,3,blouses,0
7,10,17,Poland,18584,C42,green,2,en face,28,3,blouses,0
7,10,18,Poland,18584,C44,white,3,en face,55,3,blouses,1
7,10,19,Poland,18584,C46,black,4,en face,48,3,blouses,1
7,10,20,Poland,18584,C50,of many colors,5,profile,20,3,blouses,0
7,10,21,Poland,18584,C51,gray,5,en face,20,3,blouses,0
7,10,22,Poland,18584,C52,black,6,en face,38,3,blouses,0
7,10,23,Poland,18584,C53,white,6,en face,38,3,blouses,0
7,10,24,Poland,18584,C54,white,6,en face,57,3,blouses,1
7,10,25,Poland,18584,C58,white,2,profile,48,4,blouses,1
7,10,26,Poland,18584,B10,black,4,en face,67,1,skirts,1
7,10,27,Poland,18584,B12,black,4,en face,38,1,skirts,0
7,10,28,Poland,18584,B13,red,5,profile,62,1,skirts,1
7,10,29,Poland,18584,C48,gray,4,en face,28,3,blouses,0
7,10,30,Poland,18584,C41,violet,2,en face,28,3,blouses,0
7,10,1,Poland,18585,B1,brown,1,en face,57,1,skirts,1
7,10,2,Poland,18585,B10,black,4,en face,67,1,skirts,1
7,10,3,Poland,18585,B11,black,4,en face,43,1,skirts,0
7,10,4,Poland,18585,B13,red,5,profile,62,1,skirts,1
7,10,5,Poland,18585,B15,of many colors,5,en face,38,1,skirts,0
7,10,6,Poland,18585,B14,black,5,en face,62,1,skirts,1
7,10,1,Poland,18586,P13,brown,5,en face,38,1,sale,1
7,10,1,Poland,18587,A15,white,5,profile,33,1,trousers,0
7,10,1,Poland,18588,A14,blue,5,en face,60,1,trousers,1
7,10,1,Poland,18589,A30,gray,4,en face,38,2,trousers,0
7,10,1,Poland,18590,A18,brown,6,en face,38,1,trousers,0
7,10,2,Poland,18590,P2,blue,1,en face,28,1,sale,0
7,10,3,Poland,18590,B1,brown,1,en face,57,1,skirts,1
7,10,4,Poland,18590,B2,blue,1,profile,57,1,skirts,1
7,10,5,Poland,18590,B4,olive,2,en face,52,1,skirts,1
7,10,6,Poland,18590,B24,pink,2,en face,57,2,skirts,1
7,10,7,Poland,18590,B2,blue,1,profile,57,1,skirts,1
7,10,1,Poland,18591,A6,blue,2,en face,43,1,trousers,0
7,10,1,Poland,18592,C11,green,4,en face,33,1,blouses,0
7,10,2,Poland,18592,A2,blue,1,en face,43,1,trousers,0
7,10,3,Poland,18592,P12,brown,4,en face,33,1,sale,0
7,10,1,Germany,18593,P16,green,6,en face,33,1,sale,0
7,10,1,Poland,18594,A31,gray,5,profile,62,2,trousers,1
7,10,2,Poland,18594,A30,gray,4,en face,38,2,trousers,0
7,10,3,Poland,18594,A8,blue,3,en face,62,1,trousers,1
7,10,4,Poland,18594,B23,green,2,en face,38,2,skirts,0
7,10,5,Poland,18594,C58,white,2,profile,48,4,blouses,1
7,10,6,Poland,18594,P34,of many colors,6,profile,48,2,sale,1
7,10,1,Poland,18595,B13,red,5,profile,62,1,skirts,1
7,10,1,Poland,18596,A1,navy blue,1,en face,28,1,trousers,0
7,10,2,Poland,18596,A11,blue,4,en face,62,1,trousers,1
7,10,3,Poland,18596,B4,olive,2,en face,52,1,skirts,1
7,10,4,Poland,18596,B3,red,1,en face,52,1,skirts,1
7,10,5,Poland,18596,B10,black,4,en face,67,1,skirts,1
7,10,6,Poland,18596,B11,black,4,en face,43,1,skirts,0
7,10,7,Poland,18596,P64,red,4,profile,28,4,sale,0
7,10,8,Poland,18596,B21,red,1,en face,67,2,skirts,1
7,10,9,Poland,18596,B24,pink,2,en face,57,2,skirts,1
7,10,1,Poland,18597,A5,blue,2,en face,43,1,trousers,0
7,10,2,Poland,18597,A12,black,4,en face,38,1,trousers,0
7,10,3,Poland,18597,B27,black,3,en face,57,2,skirts,1
7,10,1,Poland,18598,A5,blue,2,en face,43,1,trousers,0
7,10,1,Poland,18599,B13,red,5,profile,62,1,skirts,1
7,10,2,Poland,18599,B21,red,1,en face,67,2,skirts,1
7,10,3,Poland,18599,B13,red,5,profile,62,1,skirts,1
7,10,4,Poland,18599,B14,black,5,en face,62,1,skirts,1
7,10,5,Poland,18599,B10,black,4,en face,67,1,skirts,1
7,10,6,Poland,18599,B13,red,5,profile,62,1,skirts,1
7,10,7,Poland,18599,B12,black,4,en face,38,1,skirts,0
7,10,8,Poland,18599,B10,black,4,en face,67,1,skirts,1
7,10,9,Poland,18599,B24,pink,2,en face,57,2,skirts,1
7,10,10,Poland,18599,B32,gray,5,en face,38,2,skirts,0
7,10,11,Poland,18599,B31,of many colors,5,en face,57,2,skirts,1
7,10,12,Poland,18599,B28,of many colors,4,en face,38,2,skirts,0
7,10,13,Poland,18599,B21,red,1,en face,67,2,skirts,1
7,10,14,Poland,18599,B13,red,5,profile,62,1,skirts,1
7,10,15,Poland,18599,B12,black,4,en face,38,1,skirts,0
7,10,16,Poland,18599,C19,red,1,en face,48,2,blouses,1
7,10,17,Poland,18599,P33,of many colors,5,en face,43,2,sale,1
7,10,18,Poland,18599,B13,red,5,profile,62,1,skirts,1
7,10,19,Poland,18599,B10,black,4,en face,67,1,skirts,1
7,10,20,Poland,18599,B13,red,5,profile,62,1,skirts,1
7,10,21,Poland,18599,B10,black,4,en face,67,1,skirts,1
7,10,22,Poland,18599,B4,olive,2,en face,52,1,skirts,1
7,10,23,Poland,18599,B3,red,1,en face,52,1,skirts,1
7,10,1,Poland,18600,A2,blue,1,en face,43,1,trousers,0
7,10,1,Poland,18601,P12,brown,4,en face,33,1,sale,0
7,10,2,Poland,18601,P16,green,6,en face,33,1,sale,0
7,10,3,Poland,18601,C1,brown,1,profile,28,1,blouses,0
7,10,1,Poland,18602,A32,black,5,en face,38,2,trousers,0
7,10,2,Poland,18602,A30,gray,4,en face,38,2,trousers,0
7,10,3,Poland,18602,A5,blue,2,en face,43,1,trousers,0
7,10,4,Poland,18602,A8,blue,3,en face,62,1,trousers,1
7,10,5,Poland,18602,A7,blue,3,en face,43,1,trousers,0
7,10,6,Poland,18602,P12,brown,4,en face,33,1,sale,0
7,10,7,Poland,18602,P1,blue,1,en face,38,1,sale,1
7,10,1,Poland,18603,C58,white,2,profile,48,4,blouses,1
7,10,1,Poland,18604,P4,brown,2,en face,38,1,sale,1
7,10,2,Poland,18604,P1,blue,1,en face,38,1,sale,1
7,10,3,Poland,18604,P2,blue,1,en face,28,1,sale,0
7,10,4,Poland,18604,P3,black,1,en face,48,1,sale,1
7,10,5,Poland,18604,P6,black,2,en face,43,1,sale,1
7,10,6,Poland,18604,P5,blue,2,en face,23,1,sale,0
7,10,7,Poland,18604,A1,navy blue,1,en face,28,1,trousers,0
7,10,8,Poland,18604,A2,blue,1,en face,43,1,trousers,0
7,10,9,Poland,18604,A3,blue,1,en face,72,1,trousers,1
7,10,10,Poland,18604,A4,blue,2,profile,38,1,trousers,0
7,10,11,Poland,18604,A5,blue,2,en face,43,1,trousers,0
7,10,12,Poland,18604,A6,blue,2,en face,43,1,trousers,0
7,10,13,Poland,18604,A7,blue,3,en face,43,1,trousers,0
7,10,14,Poland,18604,A8,blue,3,en face,62,1,trousers,1
7,10,15,Poland,18604,A9,blue,3,en face,82,1,trousers,1
7,10,16,Poland,18604,A10,blue,4,en face,38,1,trousers,0
7,10,17,Poland,18604,A11,blue,4,en face,62,1,trousers,1
7,10,18,Poland,18604,A12,black,4,en face,38,1,trousers,0
7,10,19,Poland,18604,A13,beige,5,en face,28,1,trousers,0
7,10,20,Poland,18604,A14,blue,5,en face,60,1,trousers,1
7,10,21,Poland,18604,A15,white,5,profile,33,1,trousers,0
7,10,22,Poland,18604,A16,beige,6,en face,33,1,trousers,0
7,10,23,Poland,18604,A17,black,6,en face,62,1,trousers,1
7,10,24,Poland,18604,A18,brown,6,en face,38,1,trousers,0
7,10,25,Poland,18604,A37,black,1,en face,62,3,trousers,1
7,10,26,Poland,18604,A4,blue,2,profile,38,1,trousers,0
7,10,27,Poland,18604,A2,blue,1,en face,43,1,trousers,0
7,10,28,Poland,18604,P6,black,2,en face,43,1,sale,1
7,10,1,Poland,18605,A17,black,6,en face,62,1,trousers,1
7,10,2,Poland,18605,A3,blue,1,en face,72,1,trousers,1
7,10,3,Poland,18605,A21,beige,1,en face,62,2,trousers,1
7,10,4,Poland,18605,A33,beige,5,en face,38,2,trousers,0
7,10,5,Poland,18605,A15,white,5,profile,33,1,trousers,0
7,10,6,Poland,18605,A5,blue,2,en face,43,1,trousers,0
7,10,1,Poland,18606,A15,white,5,profile,33,1,trousers,0
7,10,2,Poland,18606,C2,red,1,en face,43,1,blouses,1
7,10,3,Poland,18606,C3,gray,1,profile,23,1,blouses,0
7,10,4,Poland,18606,P6,black,2,en face,43,1,sale,1
7,10,5,Poland,18606,P2,blue,1,en face,28,1,sale,0
7,10,6,Poland,18606,C29,gray,4,profile,52,2,blouses,1
7,10,7,Poland,18606,P26,brown,3,en face,43,2,sale,1
7,10,8,Poland,18606,C34,green,6,en face,48,2,blouses,1
7,10,9,Poland,18606,B34,black,6,en face,48,2,skirts,0
7,10,10,Poland,18606,A42,gray,2,en face,28,3,trousers,0
7,10,11,Poland,18606,A7,blue,3,en face,43,1,trousers,0
7,10,12,Poland,18606,C29,gray,4,profile,52,2,blouses,1
7,10,13,Poland,18606,A7,blue,3,en face,43,1,trousers,0
7,10,14,Poland,18606,C3,gray,1,profile,23,1,blouses,0
7,10,15,Poland,18606,C2,red,1,en face,43,1,blouses,1
7,10,1,Poland,18607,A12,black,4,en face,38,1,trousers,0
7,10,2,Poland,18607,A17,black,6,en face,62,1,trousers,1
7,10,3,Poland,18607,A20,black,1,profile,38,2,trousers,0
7,10,4,Poland,18607,A32,black,5,en face,38,2,trousers,0
7,10,5,Poland,18607,P7,brown,3,profile,28,1,sale,0
7,10,6,Poland,18607,P1,blue,1,en face,38,1,sale,1
7,10,7,Poland,18607,P3,black,1,en face,48,1,sale,1
7,10,8,Poland,18607,P9,brown,3,profile,23,1,sale,0
7,10,9,Poland,18607,P13,brown,5,en face,38,1,sale,1
7,10,10,Poland,18607,P19,black,1,en face,48,2,sale,1
7,10,11,Poland,18607,P43,green,3,profile,38,3,sale,1
7,10,12,Poland,18607,P39,white,1,en face,43,3,sale,1
7,10,13,Poland,18607,P44,pink,3,profile,28,3,sale,0
7,10,14,Poland,18607,P70,gray,6,profile,38,4,sale,1
7,10,15,Poland,18607,P59,black,2,profile,38,4,sale,1
7,10,16,Poland,18607,P82,gray,4,profile,48,5,sale,1
7,10,1,Poland,18608,P49,white,5,en face,33,3,sale,0
7,10,2,Poland,18608,A15,white,5,profile,33,1,trousers,0
7,10,3,Poland,18608,P39,white,1,en face,43,3,sale,1
7,10,4,Poland,18608,P78,white,2,profile,48,5,sale,1
7,10,5,Poland,18608,B25,gray,3,en face,38,2,skirts,0
7,10,6,Poland,18608,B10,black,4,en face,67,1,skirts,1
7,10,7,Poland,18608,B4,olive,2,en face,52,1,skirts,1
7,10,8,Poland,18608,B4,olive,2,en face,52,1,skirts,1
7,10,9,Poland,18608,B10,black,4,en face,67,1,skirts,1
7,10,10,Poland,18608,B25,gray,3,en face,38,2,skirts,0
7,10,11,Poland,18608,P78,white,2,profile,48,5,sale,1
7,10,12,Poland,18608,A15,white,5,profile,33,1,trousers,0
7,10,1,Poland,18609,A2,blue,1,en face,43,1,trousers,0
7,10,2,Poland,18609,A8,blue,3,en face,62,1,trousers,1
7,10,3,Poland,18609,A24,black,2,en face,48,2,trousers,1
7,10,1,Poland,18610,A7,blue,3,en face,43,1,trousers,0
7,10,2,Poland,18610,A13,beige,5,en face,28,1,trousers,0
7,10,3,Poland,18610,A15,white,5,profile,33,1,trousers,0
7,10,4,Poland,18610,A21,beige,1,en face,62,2,trousers,1
7,10,5,Poland,18610,A33,beige,5,en face,38,2,trousers,0
7,10,6,Poland,18610,C13,of many colors,5,en face,48,1,blouses,1
7,10,7,Poland,18610,C40,white,2,profile,28,3,blouses,0
7,10,8,Poland,18610,C49,brown,5,profile,26,3,blouses,0
7,10,9,Poland,18610,A14,blue,5,en face,60,1,trousers,1
7,10,10,Poland,18610,A15,white,5,profile,33,1,trousers,0
7,10,11,Poland,18610,B4,olive,2,en face,52,1,skirts,1
7,10,12,Poland,18610,B1,brown,1,en face,57,1,skirts,1
7,10,13,Poland,18610,P60,white,2,en face,28,4,sale,0
7,10,1,Poland,18611,A1,navy blue,1,en face,28,1,trousers,0
7,10,2,Poland,18611,A16,beige,6,en face,33,1,trousers,0
7,10,3,Poland,18611,A11,blue,4,en face,62,1,trousers,1
7,10,1,Poland,18612,A1,navy blue,1,en face,28,1,trousers,0
7,10,2,Poland,18612,A1,navy blue,1,en face,28,1,trousers,0
7,10,3,Poland,18612,A2,blue,1,en face,43,1,trousers,0
7,10,4,Poland,18612,A9,blue,3,en face,82,1,trousers,1
7,10,1,Poland,18613,A1,navy blue,1,en face,28,1,trousers,0
7,10,2,Poland,18613,A5,blue,2,en face,43,1,trousers,0
7,10,3,Poland,18613,P1,blue,1,en face,38,1,sale,1
7,10,4,Poland,18613,P61,beige,3,profile,28,4,sale,0
7,10,5,Poland,18613,P78,white,2,profile,48,5,sale,1
7,10,6,Poland,18613,P80,green,3,en face,28,5,sale,0
7,10,7,Poland,18613,A7,blue,3,en face,43,1,trousers,0
7,10,8,Poland,18613,A6,blue,2,en face,43,1,trousers,0
7,10,9,Poland,18613,A14,blue,5,en face,60,1,trousers,1
7,10,10,Poland,18613,A3,blue,1,en face,72,1,trousers,1
7,10,11,Poland,18613,A22,brown,2,en face,62,2,trousers,1
7,10,1,Poland,18614,B16,red,6,en face,52,1,skirts,1
7,10,2,Poland,18614,B30,of many colors,4,en face,57,2,skirts,1
7,10,3,Poland,18614,P15,brown,5,profile,38,1,sale,1
7,10,4,Poland,18614,P7,brown,3,profile,28,1,sale,0
7,10,5,Poland,18614,P14,black,5,profile,38,1,sale,1
7,10,6,Poland,18614,P23,gray,2,profile,28,2,sale,0
7,10,7,Poland,18614,P38,of many colors,1,en face,33,3,sale,0
7,10,8,Poland,18614,P78,white,2,profile,48,5,sale,1
7,10,1,Poland,18615,A5,blue,2,en face,43,1,trousers,0
7,10,2,Poland,18615,A2,blue,1,en face,43,1,trousers,0
7,10,3,Poland,18615,A3,blue,1,en face,72,1,trousers,1
7,10,1,Poland,18616,A11,blue,4,en face,62,1,trousers,1
7,10,2,Poland,18616,A18,brown,6,en face,38,1,trousers,0
7,10,3,Poland,18616,A4,blue,2,profile,38,1,trousers,0
7,10,4,Poland,18616,A2,blue,1,en face,43,1,trousers,0
7,10,1,Poland,18617,B31,of many colors,5,en face,57,2,skirts,1
7,10,2,Poland,18617,B26,violet,3,en face,57,2,skirts,1
7,10,3,Poland,18617,B10,black,4,en face,67,1,skirts,1
7,10,4,Poland,18617,B4,olive,2,en face,52,1,skirts,1
7,10,1,Poland,18618,C4,brown,2,en face,48,1,blouses,1
7,10,2,Poland,18618,C35,of many colors,6,en face,50,2,blouses,1
7,10,1,com (*.com),18619,A1,navy blue,1,en face,28,1,trousers,0
7,10,2,com (*.com),18619,A13,beige,5,en face,28,1,trousers,0
7,10,1,Poland,18620,C12,white,4,en face,43,1,blouses,1
7,10,1,Poland,18621,P1,blue,1,en face,38,1,sale,1
7,10,2,Poland,18621,P37,black,1,en face,43,3,sale,1
7,10,3,Poland,18621,P50,gray,5,profile,33,3,sale,0
7,10,4,Poland,18621,P72,white,6,en face,33,4,sale,0
7,10,5,Poland,18621,P77,green,2,en face,43,5,sale,1
7,10,6,Poland,18621,P23,gray,2,profile,28,2,sale,0
7,10,7,Poland,18621,P2,blue,1,en face,28,1,sale,0
7,10,8,Poland,18621,C9,gray,3,en face,48,1,blouses,1
7,10,9,Poland,18621,C40,white,2,profile,28,3,blouses,0
7,10,10,Poland,18621,C55,violet,1,en face,48,4,blouses,1
7,10,11,Poland,18621,A4,blue,2,profile,38,1,trousers,0
7,10,12,Poland,18621,A10,blue,4,en face,38,1,trousers,0
7,10,13,Poland,18621,A3,blue,1,en face,72,1,trousers,1
7,10,14,Poland,18621,A5,blue,2,en face,43,1,trousers,0
7,10,15,Poland,18621,B1,brown,1,en face,57,1,skirts,1
7,10,16,Poland,18621,B23,green,2,en face,38,2,skirts,0
7,10,17,Poland,18621,B30,of many colors,4,en face,57,2,skirts,1
7,10,18,Poland,18621,B27,black,3,en face,57,2,skirts,1
7,10,19,Poland,18621,P4,brown,2,en face,38,1,sale,1
7,10,20,Poland,18621,P1,blue,1,en face,38,1,sale,1
7,10,21,Poland,18621,P59,black,2,profile,38,4,sale,1
7,10,1,Poland,18622,C50,of many colors,5,profile,20,3,blouses,0
7,10,2,Poland,18622,C57,burgundy,1,profile,33,4,blouses,0
7,10,3,Poland,18622,C58,white,2,profile,48,4,blouses,1
7,10,1,Poland,18623,P12,brown,4,en face,33,1,sale,0
7,10,2,Poland,18623,P6,black,2,en face,43,1,sale,1
7,10,1,Poland,18624,B22,black,2,en face,67,2,skirts,1
7,10,2,Poland,18624,B14,black,5,en face,62,1,skirts,1
7,10,3,Poland,18624,P15,brown,5,profile,38,1,sale,1
7,10,1,Poland,18625,B10,black,4,en face,67,1,skirts,1
7,10,2,Poland,18625,B21,red,1,en face,67,2,skirts,1
7,10,1,Poland,18626,A11,blue,4,en face,62,1,trousers,1
7,10,2,Poland,18626,A13,beige,5,en face,28,1,trousers,0
7,10,3,Poland,18626,A14,blue,5,en face,60,1,trousers,1
7,10,1,Poland,18627,C17,white,6,en face,48,1,blouses,1
7,10,2,Poland,18627,C57,burgundy,1,profile,33,4,blouses,0
7,10,1,Poland,18628,A17,black,6,en face,62,1,trousers,1
7,10,2,Poland,18628,A30,gray,4,en face,38,2,trousers,0
7,10,3,Poland,18628,A39,brown,1,en face,38,3,trousers,0
7,10,4,Poland,18628,A43,black,3,en face,62,3,trousers,1
7,10,5,Poland,18628,C21,white,1,en face,57,2,blouses,1
7,10,6,Poland,18628,C39,gray,1,en face,77,3,blouses,1
7,10,7,Poland,18628,C40,white,2,profile,28,3,blouses,0
7,10,8,Poland,18628,C58,white,2,profile,48,4,blouses,1
7,10,9,Poland,18628,B6,black,2,en face,52,1,skirts,1
7,10,10,Poland,18628,B9,beige,3,en face,48,1,skirts,0
7,10,1,Poland,18629,B4,olive,2,en face,52,1,skirts,1
7,10,2,Poland,18629,B1,brown,1,en face,57,1,skirts,1
7,10,3,Poland,18629,A13,beige,5,en face,28,1,trousers,0
7,10,4,Poland,18629,A42,gray,2,en face,28,3,trousers,0
7,10,5,Poland,18629,A4,blue,2,profile,38,1,trousers,0
7,10,1,Czech Republic,18630,A9,blue,3,en face,82,1,trousers,1
7,10,2,Czech Republic,18630,C5,pink,2,en face,48,1,blouses,1
7,10,3,Czech Republic,18630,A17,black,6,en face,62,1,trousers,1
7,10,1,Ireland,18631,C30,black,4,profile,28,2,blouses,0
7,10,2,Ireland,18631,C59,burgundy,2,profile,52,4,blouses,1
7,10,3,Ireland,18631,A3,blue,1,en face,72,1,trousers,1
7,10,4,Ireland,18631,A5,blue,2,en face,43,1,trousers,0
7,10,5,Ireland,18631,P11,brown,4,profile,38,1,sale,1
7,10,6,Ireland,18631,P15,brown,5,profile,38,1,sale,1
7,10,7,Ireland,18631,P2,blue,1,en face,28,1,sale,0
7,10,8,Ireland,18631,P17,black,6,profile,38,1,sale,1
7,10,9,Ireland,18631,P43,green,3,profile,38,3,sale,1
7,10,10,Ireland,18631,P65,of many colors,4,profile,43,4,sale,1
7,10,1,Poland,18632,A2,blue,1,en face,43,1,trousers,0
7,10,2,Poland,18632,A5,blue,2,en face,43,1,trousers,0
7,10,3,Poland,18632,A5,blue,2,en face,43,1,trousers,0
7,10,4,Poland,18632,A11,blue,4,en face,62,1,trousers,1
7,10,5,Poland,18632,A10,blue,4,en face,38,1,trousers,0
7,10,6,Poland,18632,A8,blue,3,en face,62,1,trousers,1
7,10,7,Poland,18632,A3,blue,1,en face,72,1,trousers,1
7,10,8,Poland,18632,A2,blue,1,en face,43,1,trousers,0
7,10,9,Poland,18632,A10,blue,4,en face,38,1,trousers,0
7,10,10,Poland,18632,A5,blue,2,en face,43,1,trousers,0
7,10,11,Poland,18632,A10,blue,4,en face,38,1,trousers,0
7,10,12,Poland,18632,A5,blue,2,en face,43,1,trousers,0
7,10,13,Poland,18632,A10,blue,4,en face,38,1,trousers,0
7,10,1,unidentified,18633,C45,pink,3,en face,55,3,blouses,1
7,10,2,unidentified,18633,B33,gray,5,profile,33,2,skirts,0
7,10,1,Poland,18634,B1,brown,1,en face,57,1,skirts,1
7,10,2,Poland,18634,B2,blue,1,profile,57,1,skirts,1
7,10,3,Poland,18634,B3,red,1,en face,52,1,skirts,1
7,10,4,Poland,18634,B4,olive,2,en face,52,1,skirts,1
7,10,5,Poland,18634,B5,white,2,profile,52,1,skirts,1
7,10,6,Poland,18634,B7,gray,3,en face,38,1,skirts,0
7,10,7,Poland,18634,B8,brown,3,profile,52,1,skirts,1
7,10,8,Poland,18634,B9,beige,3,en face,48,1,skirts,0
7,10,9,Poland,18634,B10,black,4,en face,67,1,skirts,1
7,10,10,Poland,18634,B11,black,4,en face,43,1,skirts,0
7,10,11,Poland,18634,B12,black,4,en face,38,1,skirts,0
7,10,12,Poland,18634,B12,black,4,en face,38,1,skirts,0
7,10,13,Poland,18634,B13,red,5,profile,62,1,skirts,1
7,10,14,Poland,18634,B15,of many colors,5,en face,38,1,skirts,0
7,10,15,Poland,18634,B17,gray,6,profile,38,1,skirts,0
